0.000000,0.000000,0.115419
0.000000,0.000000,0.211278
0.000000,0.000000,0.117533
0.001196,0.002583,0.756123
0.001595,0.003444,0.913304
0.001595,0.003444,0.906784
0.001595,0.003444,0.148899
0.001994,0.004305,0.616740
0.002990,0.006027,0.495507
0.003190,0.006457,0.950661
0.003589,0.007318,0.134449
0.003589,0.007318,0.744846
0.003589,0.007318,0.931806
0.003589,0.007318,0.300617
0.003589,0.007318,0.896035
0.003589,0.007318,0.552247
0.003589,0.007318,0.943260
0.001794,0.003444,0.913304
0.001794,0.003444,0.906784
0.001794,0.003444,0.148899
0.003788,0.007318,0.134449
0.003788,0.007318,0.744846
0.003788,0.007318,0.931806
0.003788,0.007318,0.300617
0.003788,0.007318,0.896035
0.003788,0.007318,0.552247
0.003788,0.007318,0.943260
0.001794,0.009040,0.540617
0.004585,0.009471,0.369868
0.004585,0.009471,0.735859
0.004585,0.009471,0.419912
0.004585,0.009471,0.755771
0.004785,0.009901,0.954890
0.005383,0.011192,0.464493
0.005383,0.011192,0.576211
0.005383,0.011192,0.926344
0.006180,0.012484,0.158590
0.006180,0.012484,0.295507
0.006180,0.012484,0.405463
0.006579,0.003444,0.913304
0.006579,0.003444,0.906784
0.006579,0.003444,0.148899
0.007576,0.015067,0.926520
0.007576,0.015067,0.394537
0.008772,0.017219,0.321057
0.010167,0.019372,0.992423
0.010167,0.019372,0.554009
0.010367,0.019802,0.966344
0.010766,0.020663,0.468546
0.010766,0.020663,0.817269
0.010766,0.020663,0.874714
0.010965,0.007318,0.134449
0.010965,0.007318,0.744846
0.010965,0.007318,0.931806
0.010965,0.007318,0.300617
0.010965,0.007318,0.896035
0.010965,0.007318,0.552247
0.010965,0.007318,0.943260
0.011364,0.021524,0.370749
0.011563,0.021954,0.595947
0.011563,0.021954,0.662379
0.011563,0.021954,0.211982
0.011563,0.021954,0.668018
0.011762,0.022385,0.360881
0.011962,0.022815,0.691806
0.011962,0.022815,0.917885
0.012161,0.019372,0.992423
0.012161,0.019372,0.554009
0.012360,0.023246,0.364581
0.012360,0.023246,0.945022
0.012560,0.009040,0.540617
0.012759,0.023676,0.876652
0.012959,0.024107,0.430132
0.012959,0.024107,0.983965
0.012959,0.024107,0.759648
0.012959,0.024107,0.459912
0.012959,0.024107,0.930749
0.012959,0.024107,0.997181
0.013158,0.024537,0.367048
0.013158,0.024537,0.443877
0.013158,0.024537,0.847753
0.013357,0.024968,0.746256
0.013357,0.024968,0.369163
0.013756,0.025398,0.249339
0.013756,0.025398,0.348370
0.014354,0.026259,0.991718
0.014354,0.026259,0.092687
0.014354,0.026259,0.995066
0.014553,0.026690,0.898502
0.015152,0.027981,0.049692
0.015152,0.027981,0.072775
0.015152,0.027981,0.997004
0.015750,0.028842,0.228899
0.016148,0.003444,0.913304
0.016148,0.003444,0.906784
0.016148,0.003444,0.148899
0.016547,0.029703,0.459207
0.016547,0.029703,0.683348
0.016746,0.020663,0.468546
0.016746,0.020663,0.817269
0.016746,0.020663,0.874714
0.016946,0.030133,0.288106
0.017544,0.031425,0.657797
0.017743,0.031855,0.652511
0.018341,0.033147,0.991366
0.018341,0.033147,0.965991
0.018740,0.033577,0.121762
0.018740,0.033577,0.424141
0.019139,0.034008,0.042291
0.019139,0.034008,0.585727
0.019139,0.034008,0.160705
0.019139,0.034008,0.381850
0.019537,0.035730,0.598767
0.019936,0.031855,0.652511
0.017145,0.037452,0.197181
0.020933,0.038313,0.899207
0.020933,0.038313,0.964229
0.021332,0.038743,0.793656
0.021332,0.038743,0.040881
0.021332,0.038743,0.204229
0.021332,0.038743,1.000000
0.021531,0.039173,0.791189
0.021730,0.039604,0.103789
0.022129,0.007318,0.134449
0.022129,0.007318,0.744846
0.022129,0.007318,0.931806
0.022129,0.007318,0.300617
0.022129,0.007318,0.896035
0.022129,0.007318,0.552247
0.022129,0.007318,0.943260
0.022528,0.040895,0.332159
