0.998242,-0.057210,-0.015488
0.017861,-0.098464,0.994980
-0.014722,-0.986816,0.161177
0.025137,-0.361834,0.931904
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.811736,0.363611,0.457025
-0.645341,0.469755,0.602383
0.114730,0.991074,-0.067888
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
-0.000000,0.415760,0.909474
0.000000,0.995229,0.097571
0.000000,-0.862698,0.505719
0.001122,-0.369652,0.929169
0.099450,0.993322,-0.058483
0.000000,-0.722642,0.691223
-0.000000,-0.260909,0.965363
-0.468981,0.814613,0.341266
0.000000,-0.934218,0.356702
-0.000000,0.924017,0.382352
-0.001674,0.995937,0.090040
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.349169,-0.726651,0.591658
0.278755,0.811498,0.513582
0.324531,-0.930438,0.170192
0.382778,-0.894385,0.231423
-0.000000,-0.336336,0.941742
-0.000000,0.064382,0.997925
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,-0.843661,0.536875
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
-0.415284,0.845718,0.335113
0.821757,-0.163227,0.545959
-0.176086,0.941346,0.287856
-0.111774,-0.085186,0.990076
0.744619,-0.663300,0.074674
0.043133,0.988405,-0.145589
-0.562053,0.826838,-0.020871
-0.000000,-0.500278,0.865865
0.110471,-0.602873,0.790152
-0.000000,-0.336336,0.941742
-0.000000,-0.977802,0.209529
0.000000,-0.260909,0.965363
0.000000,1.000000,0.000000
-0.000000,-0.843661,0.536875
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,0.294086,0.955779
0.000000,1.000000,0.000000
0.000000,0.110432,0.993884
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
-0.000000,-0.191510,0.981491
0.000000,-0.996546,0.083045
0.569699,0.726254,-0.384705
0.379661,0.805531,0.454947
-0.675729,-0.455874,-0.579284
0.655107,-0.755174,-0.023392
-0.742438,0.624081,-0.243535
-0.000490,-0.246222,0.969213
-0.588356,-0.037085,-0.807751
0.000000,1.000000,0.000000
0.283121,0.942255,0.178878
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
-0.000000,0.294086,0.955779
-0.562053,0.826838,-0.020871
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
-0.000000,-0.843661,0.536875
0.000000,1.000000,0.000000
-0.000000,0.999445,0.033315
-0.000000,0.999445,0.033315
-0.000000,0.124035,0.992278
0.000000,0.640184,0.768221
-0.705604,-0.555094,-0.440446
-0.000000,0.839570,0.543251
0.800466,0.091575,0.592342
-0.000000,0.850798,0.525493
0.406534,-0.860213,0.307836
0.035137,-0.707704,0.705635
-0.000000,-0.532172,0.846637
0.000000,1.000000,0.000000
-0.230391,0.312135,0.921679
0.000000,1.000000,0.000000
0.000000,0.640184,0.768221
0.993419,0.051198,-0.102462
0.841183,0.214530,0.496375
-0.230391,0.312135,0.921679
0.000000,-0.425797,0.904819
0.993419,0.051198,-0.102462
0.030571,0.991736,-0.124596
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,-0.690476,0.723356
0.227099,0.145070,0.963006
-0.185890,0.007724,0.982540
0.029849,-0.959867,0.278862
0.065996,0.450600,0.890283
0.964737,0.058015,0.256744
-0.000000,0.198662,0.980068
0.987569,-0.148614,0.051203
0.441068,0.790675,0.424608
-0.185890,0.007724,0.982540
0.000000,-0.996546,0.083045
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,0.850798,0.525493
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,0.364399,0.931243
0.000000,-0.101514,0.994834
0.000000,1.000000,0.000000
-0.186437,0.351865,0.917296
0.000000,-0.388057,0.921635
0.000123,0.288853,0.957374
0.029849,-0.959867,0.278862
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.604146,0.762445,0.231700
0.989188,-0.061388,-0.133188
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.640752,-0.631918,0.436024
0.000000,-1.000000,0.000000
0.000000,-0.948683,0.316228
0.000000,0.211753,0.977323
0.000000,1.000000,0.000000
-0.000000,0.110432,0.993884
-0.000000,0.977521,0.210838
-0.000000,-0.843661,0.536875
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
-0.773361,0.534213,-0.341364
0.000000,-0.948683,0.316228
