0.610646,0.007318,0.069427,-0.102413,0.990448,-0.092323,0
0.667663,0.879036,0.308546,0.121197,-0.195779,0.97313,0
0.733254,0.51356,0.459912,0.961823,0.235086,-0.140111,0
0.261164,0.205338,0.300617,-0.174824,0.222318,0.959172,0
0.682018,0.231167,0.238062,-0.220835,0.390273,0.893823,0
0.727273,0.150667,0.207048,0.968657,-0.206447,-0.13814,0
0.114434,0.12613,0.294802,0.137821,-0.426756,0.893804,0
0.052831,0.849763,0.552247,0.958616,0.173064,0.22606,0
0.235048,0.024537,0.791718,-0.068604,-0.851166,0.520394,0
0.605064,0.429186,0.98978,0.665881,0.080068,-0.741749,0
0.374402,0.073181,0.212335,-0.733954,0.040665,0.67798,0
0.020734,0.683599,0.160529,0.379638,-0.541584,-0.750041,0
0.274322,0.110202,0.571278,0.706629,0.518565,0.481422,0
0.979665,0.029703,0.962643,-0.619096,-0.659379,0.426543,0
0.223285,0.024537,0.116652,-0.101494,0.452932,0.885749,0
0.905104,0.530779,0.511013,0.788237,0.585039,-0.190818,0
0.47488,0.139044,0.006344,0.357219,0.454816,0.815804,0
0.921053,0.196728,0.64,-0.172297,0.969403,-0.174846,0
0.157496,0.264744,0.621674,0.262444,0.482208,0.835822,0
0.032097,0.559191,0.972687,0.10401,-0.545558,0.831594,0
0.001196,0.003444,0.094978,0.565041,0.374089,-0.735381,0
0.113038,0.393887,0.906784,-0.426375,0.821529,0.378542,0
0.980861,0.610418,0.188018,-0.393876,-0.773563,0.49645,0
0.502392,0.81963,0.80652,0.362318,-0.442668,0.820226,0
0.18122,0.2161,0.612335,-0.579469,-0.6814,0.447112,0
0.054625,0.730951,0.552247,0.715729,0.552392,-0.427312,0
0.394936,0.003444,0.521057,0.179173,0.828224,0.530983,0
0.001396,0.222557,0.288106,0.964768,0.180287,-0.191622,0
0.62181,0.23418,0.700793,0.793813,-0.017827,0.607901,0
0.130981,0.665519,0.677533,0.020435,0.046887,0.998691,0
0.03449,0.923375,0.221498,0.704258,-0.21563,0.676405,0
0.089912,0.024537,0.405463,0.038014,-0.927551,0.371757,0
0.064593,0.007318,0.825198,0.967279,0.022907,0.252679,0
0.910486,0.124839,0.995771,-0.109922,-0.28482,0.952258,0
0.124402,0.050796,0.497797,0.558879,0.758816,0.334444,0
0.411085,0.073612,0.459207,-0.697142,-0.432247,-0.571976,0
0.995415,0.200172,0.928282,0.830991,-0.160535,0.532618,0
0.001794,0.413259,0.430132,0.891507,0.138763,0.43123,0
0.987839,0.105467,0.917885,0.430392,0.838625,-0.333872,0
0.125,0.15325,0.419912,-0.096716,-0.980024,0.173778,0
0.079346,0.003444,0.332335,0.245503,0.950433,0.190805,0
0.157496,0.003444,0.635947,0.317179,0.900424,-0.297714,0
0.898923,0.538097,0.735859,0.460279,0.230546,-0.857316,0
0.012959,0.024107,0.899207,0.052038,-0.986418,0.155793,0
